model,benchmark,bench_base,technique,technique_type,task,accuracy,invalid_rate,avg_output_chars,num_fewshot,limit,eval_time_sec,peak_vram_gb
HuggingFaceTB/SmolLM2-1.7B-Instruct,saycan_persona_cot,saycan,persona_cot,fewshot_cot,saycan,0.0,0.0,184.3,7,100,29.23,5.3
