model,benchmark,bench_base,technique,technique_type,task,accuracy,invalid_rate,avg_output_chars,num_fewshot,limit,eval_time_sec,peak_vram_gb
HuggingFaceTB/SmolLM2-1.7B-Instruct,saycan_numbered_step_cot,saycan,numbered_step_cot,fewshot_cot,saycan,0.0,0.3838,232.4,7,100,19.87,4.97
