model,benchmark,bench_base,technique,technique_type,task,accuracy,invalid_rate,avg_output_chars,num_fewshot,limit,eval_time_sec,peak_vram_gb
google/gemma-4-E2B-it,date_paper_cot,date,paper_cot,fewshot_cot,date_understanding,0.99,0.01,204.4,6,100,76.4,23.71
