model,benchmark,bench_base,technique,technique_type,task,accuracy,invalid_rate,avg_output_chars,num_fewshot,limit,eval_time_sec,peak_vram_gb
google/gemma-3-4b-it,sports_think_step_by_step,sports,think_step_by_step,zero_shot,sports_understanding,0.72,0.21,597.9,0,100,58.36,11.48
