model,benchmark,bench_base,technique,technique_type,task,accuracy,invalid_rate,avg_output_chars,num_fewshot,limit,eval_time_sec,peak_vram_gb
HuggingFaceTB/SmolLM2-360M-Instruct,csqa_contrastive_cot,csqa,contrastive_cot,fewshot_cot,commonsense_qa,0.16,0.0,144.7,7,100,15.99,1.73
