model,benchmark,bench_base,technique,technique_type,task,accuracy,invalid_rate,avg_output_chars,num_fewshot,limit,eval_time_sec,peak_vram_gb
HuggingFaceTB/SmolLM2-360M-Instruct,aqua_caveman_mode,aqua,caveman_mode,fewshot_cot,aqua-rat,0.16,0.21,262.4,4,100,52.31,1.73
