model,benchmark,bench_base,technique,technique_type,task,accuracy,invalid_rate,avg_output_chars,num_fewshot,limit,eval_time_sec,peak_vram_gb
google/gemma-4-E2B-it,strategyqa_paper_cot,strategyqa,paper_cot,fewshot_cot,strategyqa,0.5,0.13,360.0,6,100,71.4,23.71
