model,benchmark,bench_base,technique,technique_type,task,accuracy,invalid_rate,avg_output_chars,num_fewshot,limit,eval_time_sec,peak_vram_gb
tiiuae/Falcon3-1B-Instruct,aqua_persona_cot,aqua,persona_cot,fewshot_cot,aqua-rat,0.32,0.19,321.8,4,100,23.3,11.13
