model,benchmark,bench_base,technique,technique_type,task,accuracy,invalid_rate,avg_output_chars,num_fewshot,limit,eval_time_sec,peak_vram_gb
google/gemma-4-E4B-it,date_equation_only,date,equation_only,fewshot_cot,date_understanding,0.94,0.0,64.2,6,100,44.21,24.31
